Time,Temperature
2023-09-13T05:12:40.627080,29.0
2023-09-13T05:27:40.508944,29.0
2023-09-13T05:42:40.395347,29.0
2023-09-13T05:57:40.263300,29.0
2023-09-13T06:12:40.160094,29.0
2023-09-13T06:27:40.052713,28.9
2023-09-13T06:42:39.941882,28.9
2023-09-13T06:57:39.832360,28.8
2023-09-13T07:12:39.716259,28.8
2023-09-13T07:27:39.608330,28.7
2023-09-13T07:42:39.495847,28.7
2023-09-13T07:57:39.380476,28.6
2023-09-13T08:12:39.275062,28.6
2023-09-13T08:27:39.157981,28.6
2023-09-13T08:42:39.049247,28.6
2023-09-13T08:57:38.946323,28.6
2023-09-13T09:12:38.821163,28.5
2023-09-13T09:27:38.715350,28.5
2023-09-13T09:42:38.590445,28.5
2023-09-13T09:57:38.483898,28.4
2023-09-13T10:12:38.361699,28.4
2023-09-13T10:27:38.245177,28.4
2023-09-13T10:42:38.121531,28.3
2023-09-13T10:57:38.008330,28.4
2023-09-13T11:12:37.892704,28.4
2023-09-13T11:27:37.774947,28.4
2023-09-13T11:42:37.665589,28.4
2023-09-13T11:57:37.533052,28.4
2023-09-13T12:12:37.414835,28.4
2023-09-13T12:27:37.305720,28.4
2023-09-13T12:42:37.207602,28.5
2023-09-13T12:57:37.104956,28.6
2023-09-13T13:12:36.997060,28.6
2023-09-13T13:27:36.912733,28.6
2023-09-13T13:42:36.822108,28.7
2023-09-13T13:57:36.650355,28.9
2023-09-13T14:12:36.516517,29.0
2023-09-13T14:27:36.403674,29.0
2023-09-13T14:42:36.287395,29.1
2023-09-13T14:57:36.176389,29.2
2023-09-13T15:12:36.061407,29.2
2023-09-13T15:27:35.942629,29.2
2023-09-13T15:42:35.833479,29.2
2023-09-13T15:57:35.718337,29.3
2023-09-13T16:12:35.607540,29.2
2023-09-13T16:27:35.493680,29.2
2023-09-13T16:42:35.383019,29.3
2023-09-13T16:57:35.266558,29.2
2023-09-13T17:12:35.151378,29.2
2023-09-13T17:27:35.043024,29.2
2023-09-13T17:42:34.921042,29.2
2023-09-13T17:57:34.805103,29.3
2023-09-13T18:12:34.692065,29.4
2023-09-13T18:27:34.568583,29.3
2023-09-13T18:42:34.455968,29.2
2023-09-13T18:57:34.338420,29.1
2023-09-13T19:12:34.231912,29.0
2023-09-13T19:27:34.124245,29.0
2023-09-13T19:42:34.014952,28.9
2023-09-13T19:57:33.898947,28.7
2023-09-13T20:12:33.781569,28.7
2023-09-13T20:27:33.655906,28.6
2023-09-13T20:42:33.538514,28.6
2023-09-13T20:57:33.422751,28.5
2023-09-13T21:12:33.334514,28.5
2023-09-13T21:27:33.174534,28.4
2023-09-13T21:42:33.063877,28.4
2023-09-13T21:57:32.941073,28.3
2023-09-13T22:12:32.855805,28.3
2023-09-13T22:27:32.743432,28.2
2023-09-13T22:42:32.629180,28.2
2023-09-13T22:57:32.509371,28.1
2023-09-13T23:12:32.395679,28.0
2023-09-13T23:27:32.279219,28.0
2023-09-13T23:42:32.163338,28.0
2023-09-13T23:57:32.044082,28.0
2023-09-14T00:12:31.927623,28.0
2023-09-14T00:27:31.810654,28.0
2023-09-14T00:42:31.689834,28.0
2023-09-14T00:57:31.576234,28.0
2023-09-14T01:12:31.459586,28.0
2023-09-14T01:27:31.346535,27.9
2023-09-14T01:42:31.241657,27.9
2023-09-14T01:57:31.126185,27.9
2023-09-14T02:12:31.010038,27.9
2023-09-14T02:27:30.901119,27.9
2023-09-14T02:42:30.792906,27.9
2023-09-14T02:57:30.670142,27.8
2023-09-14T03:12:30.561172,27.8
2023-09-14T03:27:30.438315,27.8
2023-09-14T03:42:30.327160,27.8
2023-09-14T03:57:30.190611,27.8
2023-09-14T04:12:30.055588,27.8
2023-09-14T04:27:29.934804,27.7
2023-09-14T04:42:29.823423,27.7
2023-09-14T04:57:29.701133,27.7
2023-09-14T05:12:29.590379,27.7
2023-09-14T05:27:29.487596,27.7
2023-09-14T05:42:29.367692,27.6
2023-09-14T05:57:29.257337,27.6
2023-09-14T06:12:29.136184,27.6
2023-09-14T06:27:29.034086,27.6
2023-09-14T06:42:28.910488,27.6
2023-09-14T06:57:28.805625,27.6
2023-09-14T07:12:28.683258,27.6
2023-09-14T07:22:35.786161,27.1
2023-09-14T07:26:43.323060,26.6
2023-09-14T07:32:58.266328,26.1
2023-09-14T07:41:50.627461,25.6
2023-09-14T07:56:50.496012,25.3
2023-09-14T08:11:50.391105,25.1
2023-09-14T08:26:50.286881,24.8
2023-09-14T08:41:50.158101,24.6
2023-09-14T08:56:50.036947,24.8
2023-09-14T09:11:49.932037,25.1
2023-09-14T09:26:49.813228,25.3
2023-09-14T09:41:49.690299,25.3
2023-09-14T09:56:49.581358,25.3
2023-09-14T10:11:49.457241,25.4
2023-09-14T10:26:49.331579,25.4
2023-09-14T10:41:49.219305,25.4
2023-09-14T10:56:49.117780,25.1
2023-09-14T11:11:48.989488,25.1
2023-09-14T11:26:48.878453,25.2
2023-09-14T11:41:48.746767,25.4
2023-09-14T11:56:48.637629,25.6
2023-09-14T12:11:48.525897,25.8
2023-09-14T12:26:48.409914,26.1
2023-09-14T12:41:48.308974,26.3
2023-09-14T12:56:48.177608,26.2
2023-09-14T13:11:48.034659,26.2
2023-09-14T13:26:47.962550,26.5
2023-09-14T13:41:47.861952,26.6
2023-09-14T13:56:47.740657,26.7
2023-09-14T14:11:47.618003,27.0
2023-09-14T14:26:47.507706,27.0
2023-09-14T14:41:47.389022,26.8
2023-09-14T14:56:47.278367,26.9
2023-09-14T15:11:47.148785,27.0
2023-09-14T15:26:47.026529,27.1
2023-09-14T15:41:46.917485,27.0
2023-09-14T15:56:46.794824,27.3
2023-09-14T16:11:46.692151,27.6
2023-09-14T16:26:46.560402,27.7
2023-09-14T16:41:46.452691,27.9
2023-09-14T16:56:46.333064,28.0
2023-09-14T17:11:46.216830,28.3
2023-09-14T17:26:46.100233,28.5
2023-09-14T17:41:45.991844,28.5
2023-09-14T17:56:45.888004,28.5
2023-09-14T18:11:45.763322,28.6
2023-09-14T18:26:45.648762,28.5
2023-09-14T18:41:45.534921,28.5
2023-09-14T18:56:45.424407,28.6
2023-09-14T19:11:45.308178,28.5
2023-09-14T19:26:45.194299,28.5
2023-09-14T19:41:45.083236,28.5
2023-09-14T19:56:44.959324,28.5
2023-09-14T20:11:44.852196,28.4
2023-09-14T20:26:44.726656,28.4
2023-09-14T20:41:44.612499,28.3
2023-09-14T20:56:44.489644,28.3
2023-09-14T21:11:44.374434,28.2
2023-09-14T21:26:44.275769,28.0
2023-09-14T21:41:44.156891,28.0
2023-09-14T21:56:44.035743,28.0
2023-09-14T22:11:43.919693,27.9
2023-09-14T22:26:43.809217,27.9
2023-09-14T22:41:43.693539,27.8
2023-09-14T22:56:43.581585,27.7
2023-09-14T23:11:43.470365,27.6
2023-09-14T23:26:43.353762,27.6
2023-09-14T23:41:43.234491,27.5
2023-09-14T23:56:43.118490,27.4
2023-09-15T00:11:43.001307,27.3
2023-09-15T00:26:42.892234,27.3
2023-09-15T00:41:42.772987,27.3
