Time,Temperature
2023-01-30T20:15:13.352670,15.2
2023-01-30T20:57:53.203254,14.8
2023-01-30T21:01:13.194680,15.2
2023-01-30T21:19:13.128551,14.8
2023-01-30T22:17:52.933367,15.2
2023-01-30T22:27:12.906035,14.8
2023-01-30T22:39:52.865840,15.2
2023-01-30T22:43:52.851653,14.8
2023-01-30T22:52:32.822099,15.2
2023-01-30T23:00:32.791935,14.8
2023-01-30T23:09:12.778595,15.2
2023-01-30T23:15:12.745584,14.8
2023-01-30T23:20:32.733968,15.2
2023-01-30T23:28:32.708458,14.8
2023-01-30T23:42:02.662022,15.36
2023-01-30T23:43:22.656399,16.08
2023-01-30T23:44:02.655929,16.56
2023-01-30T23:44:42.650271,16.96
2023-01-30T23:45:22.649816,17.36
2023-01-30T23:46:42.646423,18.16
2023-01-30T23:48:02.638275,18.8
2023-01-30T23:50:02.633725,19.2
2023-01-30T23:52:42.626937,18.64
2023-01-30T23:54:02.615077,18.24
2023-01-30T23:58:02.609328,17.84
2023-01-31T00:02:42.591213,18.24
2023-01-31T00:04:42.582095,18.64
2023-01-31T00:07:22.567663,19.04
2023-01-31T00:14:42.549652,18.64
2023-01-31T00:28:02.503144,19.04
2023-01-31T01:08:42.373061,18.64
2023-01-31T01:20:02.336563,19.2
2023-01-31T01:33:22.292939,18.64
2023-01-31T01:41:22.265052,19.04
2023-01-31T01:48:42.239058,18.64
2023-01-31T02:11:22.171783,19.04
2023-01-31T02:20:02.137792,18.64
2023-01-31T02:27:22.114977,19.04
2023-01-31T02:43:22.065483,18.64
2023-01-31T02:47:22.054119,19.04
2023-01-31T05:00:01.629183,18.64
2023-01-31T05:10:41.583029,19.04
2023-01-31T05:22:01.548882,18.64
2023-01-31T07:16:41.172473,19.04
2023-01-31T07:29:51.132978,18.64
2023-01-31T07:31:51.120105,18.24
2023-01-31T12:32:20.141237,18.64
2023-01-31T12:39:00.114349,18.24
2023-01-31T16:36:19.334505,18.64
2023-01-31T16:39:39.326574,18.24
2023-01-31T17:43:19.121728,17.76
2023-01-31T17:49:19.096420,17.28
2023-01-31T17:54:39.081511,16.88
2023-01-31T18:03:59.042570,16.48
2023-01-31T18:20:38.988357,16.08
2023-01-31T18:37:58.931051,15.68
2023-01-31T19:25:58.770924,15.28
2023-01-31T20:35:18.546904,14.88
2023-01-31T21:06:38.437758,15.28
2023-01-31T21:23:18.389225,14.88
2023-01-31T23:42:17.922378,15.44
2023-01-31T23:43:37.918819,16.4
2023-01-31T23:44:17.916240,16.8
2023-01-31T23:44:57.908378,17.2
2023-01-31T23:45:37.904971,17.68
2023-01-31T23:46:17.901553,18.08
2023-01-31T23:46:57.909565,18.48
2023-01-31T23:48:17.900538,18.88
2023-01-31T23:53:37.887014,18.48
2023-01-31T23:55:37.884223,17.84
2023-02-01T00:02:57.861544,18.24
2023-02-01T00:04:57.844485,18.64
2023-02-01T00:06:57.848297,19.2
2023-02-01T00:12:57.818714,18.64
2023-02-01T00:26:17.771691,19.2
2023-02-01T00:33:37.747646,18.64
2023-02-01T00:46:57.709992,19.04
2023-02-01T00:52:17.690547,18.64
2023-02-01T01:01:37.657011,19.04
2023-02-01T01:26:57.577599,18.64
2023-02-01T01:30:17.563262,19.04
2023-02-01T02:39:37.330799,18.64
2023-02-01T03:03:37.268459,19.04
2023-02-01T03:20:17.191610,18.64
2023-02-01T03:23:37.185194,19.04
2023-02-01T04:22:56.989063,18.64
2023-02-01T04:28:16.964259,19.04
2023-02-01T05:16:56.813855,18.64
2023-02-01T05:22:56.797434,19.04
2023-02-01T07:29:26.395550,18.64
2023-02-01T07:32:46.389984,18.24
2023-02-01T08:45:26.138149,18.64
2023-02-01T15:42:03.313194,18.0
2023-02-01T15:45:23.301207,18.4
2023-02-01T17:12:23.011141,18.0
2023-02-01T17:31:43.000133,17.36
2023-02-01T18:04:12.845049,16.96
2023-02-01T18:40:12.720051,16.56
2023-02-01T19:08:12.634184,16.16
2023-02-01T19:58:52.464085,15.76
2023-02-01T21:26:12.169414,15.36
2023-02-01T23:38:41.732211,14.88
2023-02-01T23:42:01.721080,15.36
2023-02-01T23:42:41.717750,15.76
2023-02-01T23:44:01.715636,16.48
2023-02-01T23:44:41.718517,16.96
2023-02-01T23:45:21.713289,17.6
2023-02-01T23:46:41.708080,18.24
2023-02-01T23:48:01.698644,18.8
2023-02-01T23:54:41.684697,18.4
2023-02-01T23:57:21.671304,18.0
2023-02-02T00:03:21.650640,18.4
2023-02-02T00:07:21.643724,18.88
2023-02-02T07:31:50.196248,18.48
2023-02-02T07:37:50.176370,18.0
2023-02-02T07:43:50.162913,18.4
2023-02-02T16:21:28.438155,18.0
2023-02-02T16:24:08.426842,18.4
2023-02-02T16:27:28.427412,18.8
2023-02-02T16:38:08.385555,18.24
2023-02-02T17:44:38.160254,17.76
2023-02-02T17:51:18.139700,17.36
2023-02-02T17:56:38.133289,16.96
2023-02-02T18:09:18.082771,16.48
2023-02-02T18:31:18.015217,16.08
2023-02-02T18:51:57.937180,15.68
2023-02-02T19:57:57.720661,15.28
2023-02-02T21:32:37.407060,14.88
2023-02-02T23:41:56.976462,15.36
2023-02-02T23:42:36.963124,15.76
2023-02-02T23:43:16.967909,16.16
2023-02-02T23:43:56.969134,16.8
2023-02-02T23:44:36.964272,17.2
2023-02-02T23:45:56.959439,18.0
2023-02-02T23:46:36.953472,18.48
2023-02-02T23:47:56.949686,18.96
2023-02-02T23:53:56.931208,18.56
2023-02-02T23:56:36.921296,18.08
2023-02-03T00:03:56.897413,18.48
2023-02-03T00:05:56.890418,18.96
2023-02-03T00:16:36.856201,18.56
2023-02-03T00:25:56.829749,18.96
2023-02-03T07:30:25.443892,18.56
2023-02-03T07:37:05.418816,18.16
2023-02-03T08:43:05.203699,18.56
2023-02-03T08:53:45.170701,18.16
2023-02-03T09:29:05.053780,18.56
2023-02-03T10:53:44.768937,18.16
2023-02-03T11:21:04.683638,18.56
2023-02-03T11:45:04.600869,18.08
2023-02-03T11:57:04.570294,18.48
2023-02-03T12:37:44.437803,18.08
2023-02-03T12:48:24.404105,18.48
2023-02-03T13:25:44.254745,18.08
2023-02-03T13:36:24.219450,18.48
2023-02-03T13:55:04.148370,18.08
2023-02-03T13:59:44.129833,18.48
2023-02-03T14:29:44.094020,18.08
2023-02-03T14:41:44.058837,18.48
2023-02-03T14:57:03.964543,18.08
2023-02-03T15:02:23.956621,18.48
2023-02-03T15:15:43.903704,18.08
2023-02-03T15:19:43.895692,18.48
2023-02-03T15:37:03.836899,18.08
2023-02-03T15:43:03.812025,18.48
2023-02-03T16:01:03.754164,18.08
2023-02-03T16:09:03.728156,18.48
2023-02-03T16:42:23.631331,18.08
2023-02-03T16:49:03.596527,18.48
2023-02-03T17:18:23.510675,18.08
2023-02-03T17:24:23.482780,18.48
2023-02-03T17:37:53.432098,18.08
2023-02-03T17:45:53.412877,17.68
2023-02-03T17:57:53.377006,17.28
2023-02-03T18:09:13.332061,16.88
2023-02-03T18:37:13.244051,16.48
2023-02-03T19:34:33.045638,16.08
2023-02-03T20:32:32.858873,15.68
2023-02-03T22:14:32.440405,15.28
2023-02-04T00:37:21.979529,14.88
2023-02-04T00:52:01.967438,15.28
2023-02-04T01:14:01.872350,14.88
2023-02-04T01:38:01.775605,15.28
2023-02-04T02:08:41.709332,14.88
2023-02-04T19:52:58.191522,14.48
2023-02-04T21:35:47.831378,14.08
2023-02-04T22:51:27.583052,13.6
2023-02-04T22:53:47.573520,14.4
2023-02-04T22:57:07.561446,15.6
2023-02-04T23:10:27.513342,15.2
2023-02-04T23:19:57.525390,14.8
2023-02-04T23:31:57.492242,14.4
2023-02-04T23:38:17.424726,14.96
2023-02-04T23:58:57.356767,14.56
2023-02-05T00:08:57.324662,14.96
2023-02-05T01:24:37.054231,14.56
2023-02-05T01:41:16.995977,14.16
2023-02-05T04:45:56.401368,13.68
2023-02-05T04:47:16.389278,14.08
2023-02-05T04:52:36.377681,13.68
2023-02-05T17:46:23.785567,13.28
2023-02-05T17:48:23.773606,13.76
2023-02-05T17:49:43.776697,14.16
2023-02-05T17:51:03.767483,14.64
2023-02-05T17:52:23.769016,15.04
2023-02-05T17:53:43.766738,15.44
2023-02-05T17:55:43.750966,16.0
2023-02-05T17:59:03.743712,15.6
2023-02-05T18:06:23.715151,15.2
2023-02-05T18:19:53.675732,14.64
2023-02-05T18:22:33.665196,15.04
2023-02-05T18:23:53.663155,15.6
2023-02-05T18:25:13.652380,16.4
2023-02-05T18:26:33.656180,16.8
2023-02-05T18:27:13.649971,17.2
2023-02-05T18:28:33.642430,17.6
2023-02-05T18:30:33.635640,18.0
2023-02-05T18:37:53.618903,17.44
2023-02-05T18:43:13.599219,17.84
2023-02-05T18:51:13.567623,18.24
2023-02-05T18:57:23.545636,17.68
2023-02-05T18:59:23.547091,17.28
2023-02-05T19:02:43.534578,16.8
2023-02-05T19:08:43.513896,16.4
2023-02-05T19:12:03.504691,16.0
2023-02-05T19:19:23.476287,15.36
2023-02-05T19:28:43.451283,14.88
2023-02-05T19:47:23.385286,14.48
2023-02-05T20:30:03.239979,14.08
2023-02-05T21:23:23.066442,13.68
2023-02-05T23:34:42.626703,13.28
2023-02-05T23:38:02.618108,14.0
2023-02-05T23:38:42.610763,14.4
2023-02-05T23:40:02.615463,15.04
2023-02-05T23:40:42.604144,15.44
2023-02-05T23:41:22.601856,16.0
2023-02-05T23:42:42.598534,16.56
2023-02-05T23:44:02.604843,17.28
2023-02-05T23:45:22.589708,17.68
2023-02-05T23:46:42.592420,18.08
2023-02-05T23:48:02.591021,18.48
2023-02-05T23:49:22.575856,18.88
2023-02-05T23:58:42.551130,18.48
2023-02-06T00:04:42.536142,18.88
2023-02-06T05:10:11.516974,18.48
2023-02-06T05:14:51.506607,18.08
2023-02-06T05:46:51.400231,18.56
2023-02-06T06:33:31.258106,18.16
2023-02-06T10:09:00.554745,18.64
2023-02-06T10:19:19.174492,20.0
2023-02-06T10:19:28.628636,19.04
2023-02-06T10:24:08.601054,18.56
2023-02-06T10:28:08.590527,18.16
2023-02-06T10:31:28.582575,17.68
2023-02-06T10:40:08.549435,17.28
2023-02-06T10:46:08.534635,16.88
2023-02-06T10:48:41.565416,17.6
2023-02-06T10:48:51.020533,16.8
2023-02-06T11:22:50.904792,16.4
2023-02-06T11:27:00.902531,16.0
2023-02-06T11:27:10.890691,14.24
2023-02-06T11:29:50.884401,14.64
2023-02-06T11:30:30.973712,15.04
2023-02-06T11:31:10.882011,15.44
2023-02-06T11:31:50.911905,16.0
2023-02-06T11:32:30.873377,16.4
2023-02-06T11:33:10.871643,16.8
2023-02-06T11:33:50.869508,17.28
2023-02-06T11:34:30.868850,17.68
2023-02-06T11:35:10.867051,18.08
2023-02-06T11:36:30.858788,18.8
2023-02-06T11:37:10.857753,19.2
2023-02-06T11:39:10.850569,19.76
2023-02-06T11:41:10.844606,20.16
2023-02-06T11:43:10.834662,20.64
2023-02-06T11:46:30.830649,21.04
2023-02-06T11:53:10.805821,21.44
2023-02-06T12:01:50.777803,21.84
2023-02-06T12:14:30.738903,22.24
2023-02-06T12:45:40.636579,22.64
2023-02-06T12:53:40.613439,22.24
2023-02-06T13:23:00.524657,22.8
2023-02-06T13:25:00.510009,23.2
2023-02-06T13:27:00.512908,22.8
2023-02-06T13:29:00.505374,22.4
2023-02-06T13:47:40.440619,22.8
2023-02-06T16:22:19.941099,22.4
2023-02-06T16:40:19.883991,22.8
2023-02-06T17:15:39.771905,22.4
2023-02-06T17:22:59.778769,22.8
2023-02-06T17:29:39.726615,22.4
2023-02-06T17:34:39.711075,22.8
2023-02-06T17:41:59.685668,22.4
2023-02-06T17:54:37.571904,24.64
2023-02-06T17:54:46.970276,23.6
2023-02-06T17:56:46.958649,23.04
2023-02-06T18:02:46.938683,23.44
2023-02-06T18:04:46.935777,24.0
2023-02-06T18:14:06.929119,24.48
2023-02-06T18:19:36.810137,28.0
2023-02-06T18:19:46.215312,26.64
2023-02-06T18:22:26.178495,26.24
2023-02-06T18:23:46.171098,25.68
2023-02-06T18:25:06.170309,25.28
2023-02-06T18:26:26.159087,24.4
2023-02-06T18:27:46.162388,24.0
2023-02-06T18:29:06.152001,23.44
2023-02-06T18:31:06.146361,22.96
2023-02-06T18:35:46.128358,23.68
2023-02-06T18:39:06.126087,24.08
2023-02-06T18:48:26.099486,24.48
2023-02-06T19:00:16.057965,24.96
2023-02-06T19:01:36.052320,25.36
2023-02-06T19:03:36.041256,24.96
2023-02-06T19:04:16.040328,24.56
2023-02-06T19:06:16.037536,24.0
2023-02-06T19:07:36.032827,23.6
2023-02-06T19:08:56.029497,23.2
2023-02-06T19:10:16.027796,22.8
2023-02-06T19:12:16.012374,22.4
