Time,Temperature
2023-01-23T11:47:07.074412,18.88
2023-01-23T12:17:06.995817,18.88
2023-01-23T12:47:06.905981,18.88
2023-01-23T13:17:06.803430,18.96
2023-01-23T13:47:06.727506,18.96
2023-01-23T14:17:06.664966,18.88
2023-01-23T14:47:06.591904,18.88
2023-01-23T15:08:56.483635,19.28
2023-01-23T15:22:56.452306,19.68
2023-01-23T15:52:06.369826,20.0
2023-01-23T16:17:46.307709,20.4
2023-01-23T16:47:06.213579,20.4
2023-01-23T17:10:36.143192,20.8
2023-01-23T17:34:26.050467,20.4
2023-01-23T17:43:56.033451,20.0
2023-01-23T17:55:55.998061,19.6
2023-01-23T18:08:45.963073,19.2
2023-01-23T18:23:15.922174,18.8
2023-01-23T18:39:55.876648,18.4
2023-01-23T19:02:55.814987,18.0
2023-01-23T19:30:25.740528,17.6
2023-01-23T20:00:05.655070,17.28
2023-01-23T20:30:05.573782,17.04
2023-01-23T21:00:05.483866,16.88
2023-01-23T21:30:05.401192,16.64
2023-01-23T22:00:05.305970,16.48
2023-01-23T22:30:05.220822,16.4
2023-01-23T23:00:05.131634,16.24
2023-01-23T23:30:05.042246,16.16
2023-01-23T23:58:34.958440,16.56
2023-01-24T00:19:44.909742,16.96
2023-01-24T00:48:54.824924,17.36
2023-01-24T01:18:04.754273,17.68
2023-01-24T01:48:04.667289,17.76
2023-01-24T02:18:04.559735,17.84
2023-01-24T02:48:04.477507,18.08
2023-01-24T03:18:04.393536,18.16
2023-01-24T03:48:04.311555,18.24
2023-01-24T04:18:04.222243,18.24
2023-01-24T04:48:04.139287,18.24
2023-01-24T05:18:04.070212,18.24
2023-01-24T05:48:03.966804,18.4
2023-01-24T06:18:03.883151,18.4
2023-01-24T06:48:03.802433,18.48
2023-01-24T07:18:03.714285,18.4
2023-01-24T07:48:03.656076,18.48
2023-01-24T08:18:03.571263,18.56
2023-01-24T08:48:03.475297,18.64
2023-01-24T09:18:03.393769,18.88
2023-01-24T09:48:03.312630,18.88
2023-01-24T10:18:03.269604,18.88
2023-01-24T10:48:03.142704,18.96
2023-01-24T11:18:03.040539,18.88
2023-01-24T11:48:02.986480,18.96
2023-01-24T12:18:02.889062,18.88
2023-01-24T12:48:02.849078,18.88
2023-01-24T13:18:02.741376,18.88
2023-01-24T13:48:02.648859,18.88
2023-01-24T14:18:02.571084,18.88
2023-01-24T14:48:02.470715,18.88
2023-01-24T15:18:02.399539,18.96
2023-01-24T15:48:02.312559,19.2
2023-01-24T16:18:02.219191,18.96
2023-01-24T16:48:02.135679,18.96
2023-01-24T17:18:02.057762,18.96
2023-01-24T17:48:01.952285,18.88
2023-01-24T18:14:21.876967,18.48
2023-01-24T18:44:01.793069,18.16
2023-01-24T19:13:01.724274,17.76
2023-01-24T19:43:01.617312,17.6
2023-01-24T20:13:01.544020,17.36
2023-01-24T20:43:01.445929,17.2
2023-01-24T21:13:01.357319,16.96
2023-01-24T21:43:01.271728,16.88
2023-01-24T22:13:01.182470,16.8
2023-01-24T22:43:01.096792,16.8
2023-01-24T23:13:01.007344,16.64
2023-01-24T23:43:00.923087,16.64
2023-01-25T00:03:10.870490,17.04
2023-01-25T00:23:30.804423,17.44
2023-01-25T00:53:00.722763,17.76
2023-01-25T01:23:00.638183,18.08
2023-01-25T01:53:00.548165,18.16
2023-01-25T02:23:00.466816,18.24
2023-01-25T02:53:00.379829,18.4
2023-01-25T03:23:00.293971,18.48
2023-01-25T03:53:00.204747,18.48
2023-01-25T04:23:00.121605,18.48
2023-01-25T04:53:00.041971,18.64
2023-01-25T05:22:59.956388,18.64
2023-01-25T05:52:59.874034,18.64
2023-01-25T06:22:59.847191,18.64
2023-01-25T06:52:59.697172,18.64
2023-01-25T07:22:59.613143,18.88
2023-01-25T07:52:59.565544,18.88
2023-01-25T08:22:59.497657,18.88
2023-01-25T08:52:59.376447,18.88
2023-01-25T09:22:59.316452,18.88
2023-01-25T09:52:59.210714,18.88
2023-01-25T10:22:59.118820,18.88
2023-01-25T10:52:59.056430,18.96
2023-01-25T11:22:59.008255,18.88
2023-01-25T11:52:58.892305,18.88
2023-01-25T12:22:58.800432,18.88
2023-01-25T12:52:58.758924,18.88
2023-01-25T13:22:58.644702,18.96
2023-01-25T13:52:58.562287,19.28
2023-01-25T14:00:28.533645,19.68
2023-01-25T14:09:28.506649,20.08
2023-01-25T14:22:08.461928,20.48
2023-01-25T14:37:18.426186,20.88
2023-01-25T14:55:18.372150,21.28
2023-01-25T15:08:18.317229,20.88
2023-01-25T15:37:58.258782,21.2
2023-01-25T16:00:18.197934,21.6
2023-01-25T16:29:58.120984,21.84
2023-01-25T16:56:48.054943,22.24
2023-01-25T17:18:07.998361,21.84
2023-01-25T17:25:57.978087,21.44
2023-01-25T17:33:37.961832,21.04
2023-01-25T17:43:47.912526,20.64
2023-01-25T17:53:57.876458,20.24
2023-01-25T18:08:57.827639,19.84
2023-01-25T18:20:37.781471,19.44
2023-01-25T18:36:27.731424,19.04
2023-01-25T18:57:17.670048,18.64
2023-01-25T19:23:57.603030,18.24
2023-01-25T19:53:57.520103,18.0
2023-01-25T20:23:57.440783,17.76
2023-01-25T20:53:57.354306,17.44
2023-01-25T21:23:57.268538,17.36
2023-01-25T21:53:57.189423,17.28
2023-01-25T22:23:57.110404,17.04
2023-01-25T22:53:57.020897,16.96
2023-01-25T23:23:56.930074,16.88
2023-01-25T23:53:56.837406,17.04
2023-01-26T00:10:46.793135,17.44
2023-01-26T00:36:26.719479,17.84
2023-01-26T01:05:56.635624,18.08
2023-01-26T01:35:56.549258,18.24
2023-01-26T02:05:56.463319,18.48
2023-01-26T02:35:56.385316,18.56
2023-01-26T03:05:56.300701,18.64
2023-01-26T03:35:56.212175,18.64
2023-01-26T04:05:56.132372,18.8
2023-01-26T04:35:56.046014,18.88
2023-01-26T05:05:55.963779,18.88
2023-01-26T05:35:55.875258,18.88
2023-01-26T06:05:55.797066,18.88
2023-01-26T06:35:55.711816,18.88
2023-01-26T07:05:55.627495,18.88
2023-01-26T07:35:55.552446,18.88
2023-01-26T08:05:55.473014,18.88
2023-01-26T08:35:55.401755,18.88
2023-01-26T09:05:55.300975,18.88
2023-01-26T09:35:55.275025,18.96
2023-01-26T10:05:55.134914,18.96
2023-01-26T10:35:55.042556,19.04
2023-01-26T11:05:54.972357,18.88
2023-01-26T11:35:54.887544,18.96
2023-01-26T12:05:54.815044,18.96
2023-01-26T12:35:54.718177,19.04
2023-01-26T13:05:54.676643,18.88
2023-01-26T13:35:54.552774,18.88
2023-01-26T13:39:24.530222,19.28
2023-01-26T13:45:14.521422,19.68
2023-01-26T14:14:54.435399,20.0
2023-01-26T14:44:54.363713,20.08
